Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Tipos de Ataques
53,61236,4,2,136,132,34,34,34.0,0.0,66,66,66.0,0.0,4376.5107,97.98158,12247.2,17170.877,35877,3,35892,11964.0,20709.266,35877,4,3,3.0,0.0,3,3,0,0,80,40,65.32105,32.660526,34,66,43.142857,15.614401,243.80952,0,0,0,0,0,0,0,0,0,50.333332,34.0,66.0,80,4,136,2,132,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
10000,58,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,103448.27,34482.758,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,17241.379,17241.379,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,972051,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,11961.307,9.258774,121506.375,336743.16,954774,3,16996,8498.0,12013.744,16993,3,972047,194409.4,425119.97,954774,16,0,0,72,132,3.086258,6.172516,0,4380,1162.7,1645.2418,2706820.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,72,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,28366,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,8672.3545,141.01389,9455.333,16371.922,28360,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,40,40,70.50694,70.50694,42,81,57.6,21.36118,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,40,2,84,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31225,2,2,74,262,37,37,37.0,0.0,131,131,131.0,0.0,10760.608,128.10248,10408.333,18021.7,31218,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,40,40,64.05124,64.05124,37,131,74.6,51.48592,2650.8,0,0,0,0,0,0,0,0,1,93.25,37.0,131.0,40,2,74,2,262,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,99607728,6,6,372,11595,372,0,62.0,151.86836,5792,0,1932.5,2181.0083,120.14128,0.12047258,9055248.0,30000000.0,99500000,1,99500000,19900000.0,44500000.0,99500000,1,151455,30291.0,62137.92,141184,45,0,0,200,200,0.06023629,0.06023629,0,5792,920.53845,1715.4596,2942801.8,0,0,0,0,1,0,0,0,1,997.25,62.0,1932.5,200,6,372,6,11595,251,235,1,32,3.0,0.0,3,3,99500000.0,0.0,99500000,99500000,1
80,88,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,136363.64,22727.273,88.0,0.0,88,88,88,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0,40,0,22727.273,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,2,12,0,0,260,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,13132626,5,5,401,584,401,0,80.2,179.33266,584,0,116.8,261.17273,75.004036,0.76146233,1459180.6,3333236.8,9997221,52,10194472,2548618.0,4965952.5,9997221,124,13035639,3258909.8,4743033.0,10093938,3239,0,0,168,168,0.38073117,0.38073117,0,584,89.545456,203.38504,41365.473,0,0,0,1,0,0,0,0,1,98.5,80.2,116.8,168,5,401,5,584,29200,31,1,32,197251.0,0.0,197251,197251,9997221.0,0.0,9997221,9997221,0
80,50932494,6,7,36,6,6,6,6.0,0.0,6,0,0.85714287,2.2677867,0.8246209,0.2552398,4244374.5,5066450.0,9999900,50519,50200000,10000000.0,27382.848,10100000,10000000,50900000,8480329.0,3797692.2,10100000,728484,0,0,120,212,0.117802985,0.13743682,0,6,3.4285715,3.0813155,9.494506,0,0,0,0,1,0,0,0,1,3.6923077,6.0,0.85714287,120,6,36,7,6,16358,367,5,20,50764.4,249.9596,51041,50519,9979835.0,27183.791,9999900,9950030,0
3889,41,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,195121.95,48780.49,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,24390.244,24390.244,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,90471,5,3,413,302,413,0,82.6,184.69922,302,0,100.666664,174.35979,7903.085,88.426125,12924.429,17181.87,36994,70,90471,22617.75,25583.225,51310,608,51928,25964.0,16508.115,37637,14291,0,0,172,104,55.266327,33.159798,0,413,79.44444,160.06648,25621.277,0,0,0,1,0,0,0,0,0,89.375,82.6,100.666664,172,5,413,3,302,65535,340,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
37878,3,2,0,31,0,31,0,15.5,21.920311,0,0,0.0,0.0,10300000.0,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,64,0,666666.7,0.0,0,31,20.666666,17.897858,320.33334,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,2,31,0,0,1776,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,100791718,11,6,1496,11595,374,0,136.0,188.69234,4344,0,1932.5,2178.085,129.8817,0.16866465,6299482.5,24900000.0,99800000,0,101000000,10100000.0,31500000.0,99800000,0,980399,196079.8,366964.66,844005,2,0,0,360,200,0.10913595,0.0595287,0,4344,727.2778,1478.5986,2186254.0,0,0,0,0,1,0,0,0,0,770.05884,136.0,1932.5,360,11,1496,6,11595,274,235,4,32,986.0,0.0,986,986,99800000.0,0.0,99800000,99800000,1
53,61318,2,2,104,438,52,52,52.0,0.0,219,219,219.0,0.0,8839.166,65.233696,20439.334,35395.902,61311,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,40,40,32.616848,32.616848,52,219,118.8,91.469666,8366.7,0,0,0,0,0,0,0,0,1,148.5,52.0,219.0,40,2,104,2,438,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
41066,4,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,1,6,1,6,256,389,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,86410162,12,6,1220,11595,305,0,101.666664,150.17162,4344,0,1932.5,1754.8314,148.30432,0.20830883,5082950.5,20700000.0,85500000,0,86400000,7855419.0,25800000.0,85500000,0,875553,175110.6,391277.47,875049,48,0,0,392,200,0.13887255,0.069436274,0,4344,674.4737,1280.9116,1640734.8,0,0,0,0,1,0,0,0,0,711.94446,101.666664,1932.5,392,12,1220,6,11595,251,235,4,32,993.0,0.0,993,993,85500000.0,0.0,85500000,85500000,1
443,117151769,13,12,614,4647,192,0,47.23077,63.88421,1430,0,387.25,602.8638,44.90756,0.2133984,4881323.5,16500000.0,58700000,4,117000000,9762647.0,22700000.0,58700000,193,117000000,10600000.0,23600000.0,58800000,4,0,0,272,252,0.11096717,0.10243123,0,1430,202.34616,438.6741,192434.95,0,0,0,1,0,0,0,0,0,210.44,47.23077,387.25,272,13,614,12,4647,8192,351,12,20,203682.5,165274.19,320549,86816,58300000.0,480688.38,58700000,58000000,0
80,6086019,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.9434645,0.6572441,2028673.0,3513169.0,6085331,242,6086019,2028673.0,3513169.0,6085331,242,0,0.0,0.0,0,0,0,0,80,0,0.6572441,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,688.0,0.0,688,688,6085331.0,0.0,6085331,6085331,1
443,150,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13333.333,150.0,0.0,150,150,150,150.0,0.0,150,150,0,0.0,0.0,0,0,0,0,64,0,13333.333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,318,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
3514,26,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,461538.47,76923.08,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,38461.54,38461.54,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,1,6,1,6,343,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,50697,1,1,44,204,44,44,44.0,0.0,204,204,204.0,0.0,4891.808,39.450066,50697.0,0.0,50697,50697,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,40,19.725033,19.725033,44,204,97.333336,92.376045,8533.333,0,0,0,0,0,0,0,0,1,146.0,44.0,204.0,20,1,44,1,204,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,629376,3,4,26,11601,20,0,8.666667,10.263203,10135,0,2900.25,4871.8257,18473.854,11.122128,104896.0,250535.8,616197,59,12930,6465.0,8909.546,12765,165,629305,209768.33,352035.1,616197,190,0,0,72,92,4.766626,6.355501,0,10135,1453.375,3544.652,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,72,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
9876,82,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,73170.734,24390.244,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,12195.122,12195.122,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
54419,4,2,0,31,0,31,0,15.5,21.920311,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,64,0,500000.0,0.0,0,31,20.666666,17.897858,320.33334,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,2,31,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,7951773,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.018195,0.50303245,2650591.0,4590109.5,7950793,4,7951773,2650591.0,4590109.5,7950793,4,0,0.0,0.0,0,0,0,0,80,0,0.50303245,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,980.0,0.0,980,980,7950793.0,0.0,7950793,7950793,1
52537,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,468,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,713882,7,7,1617,3369,956,0,231.0,370.5136,1460,0,481.2857,620.8026,6984.3477,19.611084,54914.0,154363.81,566339,1,689448,114908.0,222526.23,566339,85,689726,114954.336,255512.66,635876,1,0,0,152,152,9.805542,9.805542,0,1460,332.4,498.11713,248120.69,0,0,0,1,0,0,0,0,1,356.14285,231.0,481.2857,152,7,1617,7,3369,8192,63,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,204,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,1960784.4,19607.844,68.0,112.583305,198,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,64,64,9803.922,9803.922,36,164,87.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,64,2,72,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
366,9,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,888888.9,222222.22,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,111111.11,111111.11,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,10104898,5,4,593,414,593,0,118.6,265.19766,414,0,103.5,207.0,99.65464,0.8906572,1263112.2,3551208.0,10100000,4,10100000,2524913.0,5017981.0,10100000,487,10100000,3360461.2,5799513.5,10100000,4,0,0,168,136,0.49480954,0.39584765,0,593,100.7,216.44606,46848.9,0,0,0,1,0,0,0,0,0,111.888885,118.6,103.5,168,5,593,4,414,29200,59,1,32,47785.0,0.0,47785,47785,10100000.0,0.0,10100000,10100000,0
80,97486006,6,8,392,11595,374,0,65.333336,151.24373,5792,0,1449.375,1895.881,122.961235,0.14361036,7498923.5,27000000.0,97500000,1,97500000,19500000.0,43600000.0,97500000,1,97500000,13900000.0,36800000.0,97500000,47,0,0,164,264,0.061547294,0.08206306,0,5792,799.5333,1524.0283,2322662.5,1,0,0,0,0,0,0,0,1,856.6429,65.333336,1449.375,164,6,392,8,11595,0,235,3,20,11007.0,0.0,11007,11007,97500000.0,0.0,97500000,97500000,1
80,76656790,8,6,56,11601,20,0,7.0,5.656854,4295,0,1933.5,1743.6128,152.06741,0.18263222,5896676.0,21100000.0,76100000,6,76600000,10900000.0,28700000.0,76100000,6,24905,4981.0,8869.746,20536,7,0,0,172,132,0.10436127,0.07827095,0,4295,777.5333,1428.3793,2040267.2,0,0,0,0,1,0,0,0,0,833.0714,7.0,1933.5,172,8,56,6,11601,256,229,6,20,505109.0,0.0,505109,505109,76100000.0,0.0,76100000,76100000,1
443,118228471,20,18,838,6173,215,0,41.9,69.05521,1418,0,342.94446,538.0942,59.300438,0.32141158,3195364.0,13500000.0,58900000,8,118000000,6222551.0,18500000.0,58900000,19,118000000,6951925.0,19500000.0,59000000,48,0,0,648,584,0.16916399,0.1522476,0,1418,179.76923,394.18875,155384.77,0,0,0,1,0,0,0,0,0,184.5,41.9,342.94446,648,20,838,18,6173,29200,179,8,32,273135.0,258774.22,456116,90154,58800000.0,135846.53,58900000,58700000,0
80,115092161,16,14,542,311,458,0,33.875,113.1099,305,0,22.214285,81.40703,7.411452,0.26066068,3968695.2,4859565.0,9992060,75,115000000,7672810.5,4138766.8,10000000,192,110000000,8475196.0,3756072.0,10000000,387,0,0,332,424,0.13901903,0.12164164,0,458,27.516129,96.58463,9328.592,0,0,0,1,0,0,0,0,0,28.433332,33.875,22.214285,332,16,542,14,311,8192,60,15,20,43503.637,66961.516,245400,23227,9972654.0,58941.727,9992060,9795496,0
80,5251666,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7616631,1750555.4,3031284.2,5250781,158,5251666,2625833.0,3712237.0,5250781,885,0,0.0,0.0,0,0,0,0,104,40,0.5712473,0.19041577,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
27352,5,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,1200000.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,200000.0,200000.0,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,83323104,5,7,382,11595,370,0,76.4,164.1548,5792,0,1656.4286,2120.7322,143.74164,0.14401768,7574827.5,25100000.0,83300000,6,83300000,20800000.0,41600000.0,83300000,1007,83300000,13900000.0,34000000.0,83300000,45,0,0,144,232,0.060007367,0.08401031,0,5792,921.7692,1714.7101,2940230.8,1,0,0,0,0,0,0,0,1,998.5833,76.4,1656.4286,144,5,382,7,11595,0,235,2,20,12000.0,0.0,12000,12000,83300000.0,0.0,83300000,83300000,1
80,6759298,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.5506647,0.59177744,2253099.2,3900357.2,6756844,450,6759298,2253099.2,3900357.2,6756844,450,0,0.0,0.0,0,0,0,0,80,0,0.59177744,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,2454.0,0.0,2454,2454,6756844.0,0.0,6756844,6756844,1
59570,1516,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,11873.351,1978.8918,758.0,1066.317,1512,4,1516,758.0,1066.317,1512,4,0,0.0,0.0,0,0,0,0,60,0,1978.8918,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,3,18,0,0,12499,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
35247,29,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68965.516,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,34482.758,34482.758,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,144,298,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,47441,1,1,59,124,59,59,59.0,0.0,124,124,124.0,0.0,3857.4229,42.157627,47441.0,0.0,47441,47441,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,21.078814,21.078814,59,124,80.666664,37.527767,1408.3334,0,0,0,0,0,0,0,0,1,121.0,59.0,124.0,32,1,59,1,124,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,83899067,6,6,339,11595,321,0,56.5,129.61134,7240,0,1932.5,3126.6826,142.24234,0.143029,7627188.0,25200000.0,83700000,1,83800000,16800000.0,37400000.0,83700000,1,83900000,16800000.0,37400000.0,83700000,63,0,0,164,200,0.0715145,0.0715145,0,7240,918.46155,2243.97,5035401.0,1,0,0,0,0,0,0,0,1,995.0,56.5,1932.5,164,6,339,6,11595,0,235,3,20,10007.0,0.0,10007,10007,83700000.0,0.0,83700000,83700000,1
55847,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,40,0,666666.7,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,2,0,0,0,360,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1306623,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,22.959951,3.8266585,326655.75,651677.25,1304171,234,1306623,326655.75,651677.25,1304171,234,0,0.0,0.0,0,0,0,0,100,0,3.8266585,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1557992,3,6,26,11607,20,0,8.666667,10.263203,5840,0,1934.5,2558.3962,7466.662,5.776666,194749.0,550352.56,1556802,1,856,428.0,514.77374,792,64,1557942,311588.4,696095.6,1556802,1,0,0,72,132,1.9255555,3.851111,0,5840,1163.3,2151.1873,4627607.0,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,40332558,6,5,307,3128,158,0,51.166668,79.31814,1576,0,625.6,856.6801,85.16692,0.27273253,4033255.8,12700000.0,40300000,4,72347,14469.4,13173.238,24564,4,40300000,10100000.0,20100000.0,40300000,1176,0,0,132,112,0.1487632,0.123969324,0,1576,286.25,599.7254,359670.56,0,0,0,1,0,0,0,0,0,312.27274,51.166668,625.6,132,6,307,5,3128,65535,980,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
