Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Tipos de Ataques
53,193,2,2,138,202,69,69,69.0,0.0,101,101,101.0,0.0,1761658.0,20725.389,64.333336,69.94521,141,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,40,40,10362.694,10362.694,69,101,81.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,102.25,69.0,101.0,40,2,138,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1511094,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,19.853167,3.308861,377773.5,754960.4,1510214,186,1511094,377773.5,754960.4,1510214,186,0,0.0,0.0,0,0,0,0,100,0,3.308861,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,54,2,0,52,0,46,6,26.0,28.284271,0,0,0.0,0.0,962962.94,37037.035,54.0,0.0,54,54,54,54.0,0.0,54,54,0,0.0,0.0,0,0,1,0,40,0,37037.035,0.0,6,46,32.666668,23.094011,533.3333,0,1,0,0,1,0,0,0,0,49.0,26.0,0.0,40,2,52,0,0,324,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
51103,61,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,131147.55,32786.887,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,16393.443,16393.443,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
2041,70,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,85714.29,28571.428,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,14285.714,14285.714,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,79506441,22,16,2964,2551,467,0,134.72728,194.28726,457,0,159.4375,187.309,69.36545,0.4779487,2148822.8,3710791.2,10100000,47,75200000,3579581.5,4391305.5,10200000,18778,79500000,5296791.0,4304628.0,10200000,6456,0,0,452,404,0.27670714,0.20124155,0,467,141.41026,188.1452,35398.617,0,0,0,1,0,0,0,0,0,145.13158,134.72728,159.4375,452,22,2964,16,2551,8192,281,21,20,1378978.1,3419574.2,9132914,54774,9359766.0,1791442.1,10100000,5300742,0
53,748,1,1,46,90,46,46,46.0,0.0,90,90,90.0,0.0,181818.19,2673.7969,748.0,0.0,748,748,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,1336.8984,1336.8984,46,90,60.666668,25.403412,645.3333,0,0,0,0,0,0,0,0,1,91.0,46.0,90.0,20,1,46,1,90,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,84670350,8,7,354,11595,354,0,44.25,125.1579,4344,0,1656.4286,1757.579,141.12378,0.17715764,6047882.0,22600000.0,84500000,1,84500000,12100000.0,31900000.0,84500000,1,150721,25120.166,55613.76,138225,50,0,0,264,232,0.094484076,0.08267357,0,4344,746.8125,1389.0631,1929496.4,0,0,0,0,1,0,0,0,0,796.6,44.25,1656.4286,264,8,354,7,11595,274,235,1,32,998.0,0.0,998,998,84500000.0,0.0,84500000,84500000,1
53,206,2,2,60,360,30,30,30.0,0.0,180,180,180.0,0.0,2038835.0,19417.477,68.666664,77.39725,154,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,40,40,9708.738,9708.738,30,180,90.0,82.15839,6750.0,0,0,0,0,0,0,0,0,1,112.5,30.0,180.0,40,2,60,2,360,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
8443,0,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,3715.0378,69.74224,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,0.0,0.0,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
443,37951624,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,0.316192,0.079048,18975812.0,26803402.0,37928679,22945,37951624,37951624.0,0.0,37951624,37951624,0,0.0,0.0,0,0,0,0,40,32,0.052698668,0.026349334,0,6,4.5,3.0,9.0,0,0,0,0,1,0,0,0,0,6.0,6.0,0.0,40,2,12,1,0,1140,1551,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5405,33,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,242424.25,60606.062,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,30303.031,30303.031,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,84469637,10,4,362,11595,362,0,36.2,114.47445,10136,0,2898.75,4873.6084,141.55382,0.16574003,6497664.5,23100000.0,83500000,0,84500000,9385427.0,27800000.0,83500000,0,10994,3664.6667,5702.5713,10246,190,0,0,336,136,0.11838573,0.047354296,0,10136,797.13336,2611.3337,6819064.0,0,0,0,0,1,0,0,0,0,854.0714,36.2,2898.75,336,10,362,4,11595,251,235,1,32,977.0,0.0,977,977,83500000.0,0.0,83500000,83500000,1
443,6220831,9,10,2708,7029,2085,0,300.8889,679.5174,1445,0,702.9,718.08685,1565.225,3.0542543,345601.72,1343700.1,5726775,1,6220831,777603.9,2000666.4,5726775,48,459285,51031.668,67965.21,162349,2,0,0,192,212,1.4467521,1.6075022,0,2085,486.85,701.4955,492095.94,0,0,0,1,0,0,0,0,1,512.4737,300.8889,702.9,192,9,2708,10,7029,8192,17520,8,20,494008.0,0.0,494008,494008,5726775.0,0.0,5726775,5726775,0
80,68419117,10,10,478,1791,430,0,47.8,134.30463,1779,0,179.1,562.1531,33.163246,0.29231596,3601006.2,4826247.5,10001729,60,60253248,6694805.5,5001153.0,10040489,314,68380092,7597788.0,4341148.0,10040664,1392,0,0,212,284,0.14615798,0.14615798,0,1779,108.04762,394.014,155247.05,0,0,0,1,0,0,0,0,1,113.45,47.8,179.1,212,10,478,10,1791,8192,946,9,20,45667.5,16789.209,79938,38731,9996540.0,4217.1655,10001729,9992707,0
80,98232542,9,5,415,11595,415,0,46.11111,138.33333,8688,0,2319.0,3774.2375,122.26091,0.14251897,7556349.5,27200000.0,98100000,1,98100000,12300000.0,34700000.0,98100000,1,153336,38334.0,69706.4,142667,178,0,0,296,168,0.091619335,0.05089963,0,8688,800.6667,2305.653,5316035.5,0,0,0,0,1,0,0,0,0,857.8571,46.11111,2319.0,296,9,415,5,11595,251,235,1,32,1014.0,0.0,1014,1014,98100000.0,0.0,98100000,98100000,1
9500,74,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,108108.11,27027.027,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,13513.514,13513.514,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
1105,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.14,47619.047,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,23809.523,23809.523,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,25905,3,5,26,11601,20,0,8.666667,10.263203,8760,0,2320.2,3668.897,448832.28,308.82068,3700.7144,5881.6616,13099,82,14027,7013.5,8722.162,13181,846,25823,6455.75,7376.346,14101,83,0,0,72,112,115.80776,193.01294,0,8760,1291.8889,2866.6074,8217438.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,72,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,100096686,8,6,350,11595,344,0,43.75,121.33749,5792,0,1932.5,2181.0083,119.33462,0.13986477,7699745.0,27700000.0,99900000,1,100000000,14300000.0,37800000.0,99900000,1,146360,29272.0,59375.508,135155,46,0,0,252,200,0.07992273,0.059942044,0,5792,796.3333,1621.2317,2628392.2,0,0,0,0,1,0,0,0,0,853.2143,43.75,1932.5,252,8,350,6,11595,251,235,2,20,974.0,0.0,974,974,99900000.0,0.0,99900000,99900000,1
53,598,1,1,46,103,46,46,46.0,0.0,103,103,103.0,0.0,249163.88,3344.4817,598.0,0.0,598,598,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,1672.2408,1672.2408,46,103,65.0,32.908966,1083.0,0,0,0,0,0,0,0,0,1,97.5,46.0,103.0,32,1,46,1,103,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,7043829,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.259047,0.7098412,1760957.2,3519915.2,7040830,4,7043829,1760957.2,3519915.2,7040830,4,0,0.0,0.0,0,0,0,0,100,0,0.7098412,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,2999.0,0.0,2999,2999,7040830.0,0.0,7040830,7040830,1
80,80536457,8,6,378,11595,378,0,47.25,133.64319,7240,0,1932.5,2695.6392,148.66559,0.17383432,6195112.0,22300000.0,80400000,71,80400000,11500000.0,30400000.0,80400000,246,139531,27906.2,56240.44,128157,71,0,0,264,200,0.0993339,0.07450042,0,7240,798.2,1877.0365,3523266.0,0,0,0,0,1,0,0,0,0,855.2143,47.25,1932.5,264,8,378,6,11595,251,235,1,32,3043.0,0.0,3043,3043,80400000.0,0.0,80400000,80400000,1
80,98883914,5,7,378,11595,366,0,75.6,162.36626,4344,0,1656.4286,1760.5973,121.081375,0.12135442,8989447.0,29800000.0,98900000,4,98900000,24700000.0,49400000.0,98900000,4,98900000,16500000.0,40400000.0,98900000,16,0,0,144,232,0.05056434,0.070790075,0,4344,921.46155,1497.2302,2241698.5,1,0,0,0,0,0,0,0,1,998.25,75.6,1656.4286,144,5,378,7,11595,0,235,2,20,10988.0,0.0,10988,10988,98900000.0,0.0,98900000,98900000,1
53,30766,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,10206.071,130.01366,10255.333,17758.428,30761,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,64,64,65.00683,65.00683,47,110,72.2,34.50652,1190.7,0,0,0,0,0,0,0,0,1,90.25,47.0,110.0,64,2,94,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,385115,3,4,26,11601,20,0,8.666667,10.263203,8760,0,2900.25,4128.3193,30190.982,18.17639,64185.832,139251.17,346800,2,37987,18993.5,26858.037,37985,2,384584,128194.664,190239.58,346800,187,0,0,72,92,7.7898808,10.386508,0,8760,1453.375,3113.9526,9696701.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,72,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5641143,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.254457,0.70907617,1880381.0,3255157.5,5639113,4,5641143,1880381.0,3255157.5,5639113,4,0,0.0,0.0,0,0,0,0,80,0,0.70907617,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,2030.0,0.0,2030,2030,5639113.0,0.0,5639113,5639113,1
1192,53,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,150943.39,37735.848,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,18867.924,18867.924,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,99820845,7,7,321,11595,321,0,45.857143,121.3266,5792,0,1656.4286,2118.2273,119.37386,0.14025126,7678526.5,27300000.0,98700000,1,99700000,16600000.0,40200000.0,98700000,1,148663,24777.166,54715.098,136031,45,0,0,240,232,0.07012563,0.07012563,0,5792,794.4,1620.5065,2626041.5,0,0,0,0,1,0,0,0,1,851.1429,45.857143,1656.4286,240,7,321,7,11595,251,235,1,32,2.0,0.0,2,2,98700000.0,0.0,98700000,98700000,1
443,5252646,5,1,135,46,46,6,27.0,20.12461,46,46,46.0,0.0,34.458824,1.1422814,1050529.2,2294538.2,5154957,3,5252646,1313161.5,2561478.0,5154957,3,0,0.0,0.0,0,0,1,0,100,20,0.9519012,0.19038025,6,46,32.42857,18.866701,355.9524,0,1,0,0,1,0,0,0,0,37.833332,27.0,46.0,100,5,135,1,46,253,127,4,20,85775.0,0.0,85775,85775,5154957.0,0.0,5154957,5154957,0
443,116386,11,9,1628,675,853,0,148.0,276.7338,366,0,75.0,118.534805,19787.604,171.84198,6125.579,10469.212,29022,1,116386,11638.6,12762.572,29531,1,82049,10256.125,13744.978,29077,4,0,0,232,188,94.513084,77.32889,0,853,109.666664,214.15259,45861.332,0,0,0,1,0,0,0,0,0,115.15,148.0,75.0,232,11,1628,9,675,8192,8192,10,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,1172220,9,6,377,5005,190,0,41.88889,68.30528,1821,0,834.1667,833.16705,4591.288,12.796233,83730.0,165720.31,612240,3,1172220,146527.5,203849.81,612240,3,406541,81308.2,113229.73,237686,217,0,0,192,132,7.6777396,5.118493,0,1821,336.375,626.5561,392572.53,0,0,0,1,0,0,0,0,0,358.8,41.88889,834.1667,192,9,377,6,5005,8192,237,8,20,0.0,0.0,0,0,0.0,0.0,0,0,0
7443,1,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,4000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,48,0,2000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5976456,8,5,372,3118,191,0,46.5,71.87688,1601,0,623.6,829.61633,583.9581,2.1752021,498038.0,1612668.8,5617707,3,5976456,853779.44,2101212.5,5617707,3,223869,55967.25,63706.184,119426,213,0,0,172,112,1.338586,0.8366162,0,1601,249.28572,546.3792,298530.22,0,0,0,1,0,0,0,0,0,268.46155,46.5,623.6,172,8,372,5,3118,8192,110,7,20,358746.0,0.0,358746,358746,5617707.0,0.0,5617707,5617707,0
80,86744908,6,7,372,11595,360,0,62.0,146.01918,5792,0,1656.4286,2429.1187,137.95622,0.1498647,7228742.5,24700000.0,85700000,3,86700000,17300000.0,38200000.0,85700000,664,86700000,14500000.0,35400000.0,86700000,3,0,0,184,232,0.06916832,0.08069638,0,5792,855.2143,1850.1605,3423093.8,1,0,0,0,0,0,0,0,1,921.0,62.0,1656.4286,184,6,372,7,11595,0,235,2,20,3248.0,0.0,3248,3248,85700000.0,0.0,85700000,85700000,1
27355,24,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,250000.0,83333.336,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,41666.668,41666.668,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,194,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10309.278,194.0,0.0,194,194,194,194.0,0.0,194,194,0,0.0,0.0,0,0,0,0,64,0,10309.278,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,31020,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,118760636,22,27,2161,5640,634,0,98.22727,153.66753,1430,0,208.88889,427.3581,65.686745,0.41259462,2474180.0,11880398.0,58915604,1,118760636,5655268.5,17699880.0,58997840,33,118511664,4558141.0,16025446.0,59029381,1,0,0,452,552,0.18524657,0.22734806,0,1430,156.02,332.5132,110565.04,0,0,0,1,0,0,0,0,1,159.20409,98.22727,208.88889,452,22,2161,27,5640,8192,391,21,20,402113.0,232386.4,566435,237791,58853492.0,87838.22,58915604,58791382,0
4567,64,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,250000.0,62500.0,21.333334,10.969655,34,15,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,48,40,31250.0,31250.0,2,6,3.6,2.1908903,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
53,180,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,511111.12,22222.223,60.0,98.7269,174,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,40,40,11111.111,11111.111,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,40,2,46,2,46,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,199919,2,0,356,0,356,0,178.0,251.73001,0,0,0.0,0.0,1780.7212,10.004051,199919.0,0.0,199919,199919,199919,199919.0,0.0,199919,199919,0,0.0,0.0,0,0,0,0,64,0,10.004051,0.0,0,356,118.666664,205.5367,42245.332,0,0,0,0,1,1,0,0,0,178.0,178.0,0.0,64,2,356,0,0,229,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,78679,3,5,26,11607,20,0,8.666667,10.263203,5840,0,2321.4,3173.3738,147853.94,101.67897,11239.857,29249.129,77568,3,874,437.0,524.6732,808,66,78631,19657.75,38608.83,77568,3,0,0,72,112,38.129616,63.54936,0,5840,1292.5555,2554.1592,6523729.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,84946264,8,6,346,11595,346,0,43.25,122.329475,7240,0,1932.5,2695.6392,140.57123,0.16481008,6534328.0,23500000.0,84800000,0,84800000,12100000.0,32000000.0,84800000,0,146658,29331.6,57278.215,131143,86,0,0,264,200,0.09417719,0.07063289,0,7240,796.06665,1877.5663,3525255.2,0,0,0,0,1,0,0,0,0,852.9286,43.25,1932.5,264,8,346,6,11595,274,235,1,32,1117.0,0.0,1117,1117,84800000.0,0.0,84800000,84800000,1
80,84607755,6,5,349,11595,349,0,58.166668,142.47865,7240,0,2319.0,3331.6382,141.1691,0.13001172,8460776.0,26700000.0,84500000,5,84500000,16900000.0,37800000.0,84500000,201,150651,37662.75,66722.36,137326,85,0,0,200,168,0.07091548,0.05909624,0,7240,995.3333,2326.1672,5411054.0,0,0,0,0,1,0,0,0,0,1085.8182,58.166668,2319.0,200,6,349,5,11595,251,235,1,32,510.0,0.0,510,510,84500000.0,0.0,84500000,84500000,1
80,9985,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1201.8027,300.45068,4992.5,6991.1646,9936,49,9985,9985.0,0.0,9985,9985,0,0.0,0.0,0,0,0,0,40,32,200.30045,100.15022,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,46758,2,2,56,444,28,28,28.0,0.0,222,222,222.0,0.0,10693.357,85.54686,15586.0,26990.547,46752,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,40,40,42.77343,42.77343,28,222,105.6,106.25818,11290.8,0,0,0,0,0,0,0,0,1,132.0,28.0,222.0,40,2,56,2,444,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,85856052,6,7,750,11595,369,0,125.0,189.02063,5792,0,1656.4286,2120.7322,143.78719,0.15141623,7154671.0,24700000.0,85500000,5,85700000,17100000.0,38200000.0,85500000,5,85900000,14300000.0,34900000.0,85500000,47,0,0,176,232,0.06988441,0.081531815,0,5792,882.2143,1654.0747,2735963.2,1,0,0,0,0,0,0,0,1,950.0769,125.0,1656.4286,176,6,750,7,11595,0,235,3,20,6997.0,0.0,6997,6997,85500000.0,0.0,85500000,85500000,1
